Customer_ID,Outstanding_Debt_clean_mean,Outstanding_Debt_clean_std,Outstanding_Debt_clean_min,Outstanding_Debt_clean_max,Delay_from_due_date_clean_mean,Delay_from_due_date_clean_std,Delay_from_due_date_clean_min,Delay_from_due_date_clean_max,Num_of_Delayed_Payment_clean_mean,Num_of_Delayed_Payment_clean_std,Num_of_Delayed_Payment_clean_min,Num_of_Delayed_Payment_clean_max,Changed_Credit_Limit_clean_mean,Changed_Credit_Limit_clean_std,Changed_Credit_Limit_clean_min,Changed_Credit_Limit_clean_max,Num_Credit_Inquiries_clean_mean,Num_Credit_Inquiries_clean_std,Num_Credit_Inquiries_clean_min,Num_Credit_Inquiries_clean_max,Monthly_Balance_clean_mean,Monthly_Balance_clean_std,Monthly_Balance_clean_min,Monthly_Balance_clean_max
CUS_0xb47f,1449.51,0.0,1449.51,1449.51,30.25,1.2817398889233114,28,32,15.875,1.1259916264596033,14.0,18.0,15.465,1.4078859531733592,14.84,18.84,4.75,0.46291004988627604,4.0,5.0,393.08253331362357,43.44931100597169,327.5717356412302,452.5571785366275
CUS_0xb481,2513.52,0.0,2513.52,2513.52,31.25,0.8864052604279181,30,33,25.25,0.7071067811865471,25.0,27.0,22.185,1.7677669529663682,21.56,26.56,7.0,0.0,7.0,7.0,289.88855431574507,17.78707933462999,261.776463647605,318.14721838083614
CUS_0xb482,1369.98,0.0,1369.98,1369.98,17.25,0.7071067811865472,17,19,9.875,1.246423454758225,9.0,12.0,5.075,2.4748737341529163,-1.0499999999999998,5.95,0.75,1.0350983390135313,0.0,2.0,834.6189043680097,261.276487304547,496.2103095538233,1123.3789096509565
CUS_0xb483,4726.13,0.0,4726.13,4726.13,20.0,0.5345224838248488,19,21,14.75,1.752549163769328,12.0,18.0,23.5,1.4880476182856894,22.75,26.75,6.5,0.5345224838248486,6.0,7.0,496.71323869044323,115.19572387019839,243.25155431000718,612.7608963085928
CUS_0xb486,2264.71,0.0,2264.71,2264.71,19.0,0.0,19,19,10.625,0.7440238091428449,9.0,11.0,11.16,0.0,11.16,11.16,8.0,0.0,8.0,8.0,332.9812783134763,40.505703051096646,274.6771478579841,378.1642322383888
CUS_0xb48d,1140.51,0.0,1140.51,1140.51,2.625,1.0606601717798212,0,3,5.5,1.0690449676496976,5.0,8.0,4.3149999999999995,3.543101950067402,-2.06,10.94,3.625,0.5175491695067657,3.0,4.0,297.63898603267506,50.46309512106873,211.5032040713093,373.99483373965387
CUS_0xb48f,337.84,0.0,337.84,337.84,24.5,1.414213562373095,24,28,13.375,0.9161253813129044,12.0,14.0,7.255,4.086126352846737,2.13,14.13,10.375,1.7677669529663687,6.0,11.0,389.16894898951074,231.9350339444748,46.328233038023306,644.981717419755
CUS_0xb49,506.71,0.0,506.71,506.71,8.25,1.1649647450214349,7,11,8.875,1.8077215335491092,6.0,12.0,2.22,2.1876275473019366,-2.53,5.4700000000000015,3.5,0.9258200997725514,2.0,4.0,346.5096220427562,143.29335496564735,108.7598931240643,509.3296025002975
CUS_0xb490,1266.35,0.0,1266.35,1266.35,28.5,2.5634797778466227,24,32,10.0,0.0,10.0,10.0,16.255,2.4748737341529163,10.13,17.13,8.75,1.3887301496588271,8.0,11.0,581.4692568928982,176.00977097648874,206.41925603245517,748.8283202873137
CUS_0xb498,2085.35,0.0,2085.35,2085.35,15.5,2.138089935299395,12,19,9.875,0.8345229603962802,8.0,11.0,11.58,0.0,11.58,11.58,8.0,0.0,8.0,8.0,284.53875710969635,12.495599912151906,269.33544736141306,304.9328299983592
CUS_0xb499,1403.84,0.0,1403.84,1403.84,5.75,0.7071067811865476,4,6,16.5,1.6903085094570331,14.0,19.0,18.315,1.060660171779821,16.94,19.94,7.0,0.0,7.0,7.0,242.1501452951551,51.282621323018965,169.5412021094141,293.55268693862405
CUS_0xb49d,931.9,0.0,931.9,931.9,8.125,0.35355339059327384,8,9,2.125,1.3562026818605375,0.0,5.0,10.54,0.0,10.54,10.54,3.5,0.5345224838248487,3.0,4.0,390.2989109426359,98.910447385958,180.08713212972896,474.12940692782666
CUS_0xb49f,1203.56,0.0,1203.56,1203.56,19.5,3.0237157840738176,15,25,10.5,1.0690449676496976,10.0,13.0,2.855,2.9001231500945415,-0.27,8.73,2.125,0.3535533905932738,2.0,3.0,922.1334542077958,279.70122615351244,403.4184404633619,1170.921123429688
CUS_0xb4a,745.75,0.0,745.75,745.75,21.125,1.3562026818605373,19,24,10.75,1.1649647450214349,8.0,12.0,7.105,3.0207614933986426,1.4800000000000004,12.48,3.0,0.0,3.0,3.0,509.76807529389777,120.17562555781335,290.7814243569979,621.4710872969059
CUS_0xb4a1,1442.35,0.0,1442.35,1442.35,10.375,1.0606601717798212,10,13,1.25,0.7071067811865476,1.0,3.0,7.135,1.7677669529663689,6.51,11.51,3.0,0.0,3.0,3.0,293.9015124041773,24.019984196918493,250.96446652065362,325.75983332544195
CUS_0xb4ab,629.61,0.0,629.61,629.61,3.25,2.187627547301936,0,8,10.5,1.0690449676496976,10.0,13.0,9.37,2.5495097567963922,7.619999999999999,15.62,5.875,1.5526475085202969,4.0,7.0,619.2065702233723,274.27525829016844,195.53026111498983,912.7940206833313
CUS_0xb4b3,2781.7,0.0,2781.7,2781.7,59.625,2.1998376563477846,55,63,17.875,0.8345229603962804,16.0,19.0,21.18,3.295017884191656,15.68,27.68,13.75,0.7071067811865476,12.0,14.0,404.1353751458352,109.556750080019,261.018835417822,539.3120400992449
CUS_0xb4b4,2012.34,0.0,2012.34,2012.34,48.25,1.7525491637693287,44,49,22.125,0.3535533905932738,22.0,23.0,8.52,2.1213203435596424,3.27,9.27,7.5,0.9258200997725514,7.0,9.0,203.55048768253954,93.9583075218346,75.06345377171957,322.10989865917475
CUS_0xb4b7,1822.92,0.0,1822.92,1822.92,41.0,0.0,41,41,11.625,1.1877349391654206,11.0,14.0,9.96,2.187627547301936,6.710000000000001,14.71,8.0,0.0,8.0,8.0,430.9909915768872,88.58653165062027,234.8365933959431,506.0962983850466
CUS_0xb4bc,3475.69,0.0,3475.69,3475.69,29.0,0.0,29,29,17.0,1.6035674514745464,15.0,20.0,25.94,2.138089935299395,21.94,29.94,11.0,0.0,11.0,11.0,370.3035749806901,99.76373131986918,202.38190614596314,451.51520398182544
CUS_0xb4be,4288.63,0.0,4288.63,4288.63,35.625,1.0606601717798212,33,36,23.5,1.0690449676496974,21.0,24.0,24.285,1.7677669529663687,23.66,28.66,10.0,0.0,10.0,10.0,246.3547815159346,39.35363002166212,180.41497469544925,291.28877251443583
CUS_0xb4c1,1344.45,0.0,1344.45,1344.45,10.0,1.6035674514745466,7,11,2.875,1.6420805617960927,0.0,6.0,3.76,0.0,3.76,3.76,3.0,0.0,3.0,3.0,678.8333872363943,172.67290317336065,423.80962853894,892.4987189608718
CUS_0xb4c2,2813.15,0.0,2813.15,2813.15,48.5,1.8516401995451024,44,50,14.625,0.744023809142845,13.0,15.0,0.72,0.0,0.72,0.72,8.5,2.6726124191242437,6.0,11.0,310.4145204321849,134.25581182653374,88.13583934171301,402.37759434914045
CUS_0xb4c3,4519.75,0.0,4519.75,4519.75,13.25,2.434865792722759,10,15,22.75,0.7071067811865476,21.0,23.0,3.095,1.7677669529663689,-1.2799999999999998,3.72,11.75,1.3887301496588271,11.0,14.0,194.01654721460037,46.713290828467045,112.96593427135996,252.09135272343482
CUS_0xb4c4,884.11,0.0,884.11,884.11,17.5,1.4142135623730951,17,21,14.625,1.0606601717798212,12.0,15.0,10.085,2.4748737341529163,4.210000000000001,11.21,4.0,0.0,4.0,4.0,409.0860071142592,60.808670692504435,285.39385273145245,471.0881062604988
CUS_0xb4c5,537.91,0.0,537.91,537.91,14.0,1.927248223318863,10,16,14.5,1.3093073414159544,12.0,16.0,5.99,0.0,5.99,5.99,3.0,0.0,3.0,3.0,620.5729893249774,56.932725217529764,521.6100829730534,694.8497157899228
CUS_0xb4c9,3714.72,0.0,3714.72,3714.72,39.25,1.9086270308410556,38,43,16.75,0.7071067811865476,15.0,17.0,19.105,1.7677669529663689,18.48,23.48,12.75,1.3887301496588271,12.0,15.0,257.3396757886118,60.22371041711253,156.42172106920685,315.60642351332336
CUS_0xb4ca,4300.4,0.0,4300.4,4300.4,33.125,2.1671244937540077,31,37,20.75,1.3887301496588271,20.0,23.0,23.095,3.0207614933986435,21.47,28.47,9.875,0.35355339059327373,9.0,10.0,226.6879968690786,83.58169363134218,80.35958454834463,318.6636374311757
CUS_0xb4cb,9.55,0.0,9.55,9.55,1.5,0.9258200997725514,0,2,10.625,1.0606601717798214,8.0,11.0,10.16,2.9640705601780613,6.91,16.91,4.75,0.7071067811865478,3.0,5.0,293.24655375520973,59.13692153252955,221.0258036802381,358.42865447340586
CUS_0xb4cc,23.19,0.0,23.19,23.19,11.125,2.295181287579947,7,13,9.0,1.414213562373095,7.0,12.0,11.44,0.0,11.44,11.44,1.0,0.0,1.0,1.0,444.6106191479738,86.76287181034449,316.2993535691747,589.2077871212285
CUS_0xb4d3,1431.22,0.0,1431.22,1431.22,6.0,0.0,6,6,12.125,1.3562026818605377,10.0,15.0,8.75,0.7071067811865476,7.0,9.0,1.0,0.0,1.0,1.0,398.9298268455012,36.38715631451693,331.29659367069223,448.3453713968449
CUS_0xb4d6,1351.42,0.0,1351.42,1351.42,13.25,2.187627547301936,9,16,18.5,1.5118578920369088,16.0,21.0,6.58,1.7525491637693282,2.33,7.33,2.5,0.9258200997725514,2.0,4.0,315.9423404655376,16.53054423062794,291.29721245406716,336.6533757466808
CUS_0xb4d8,1410.8,0.0,1410.8,1410.8,28.375,1.187734939165421,26,29,15.5,0.9258200997725514,14.0,16.0,14.955,2.1998376563477846,9.58,16.58,3.0,1.8516401995451028,1.0,5.0,373.9824311918235,57.55988964929042,284.91069776308586,432.426666377754
CUS_0xb4e2,917.17,0.0,917.17,917.17,23.75,2.434865792722759,19,28,10.375,1.0606601717798212,8.0,11.0,10.24,1.3887301496588271,7.99,10.99,1.0,0.0,1.0,1.0,354.52612595969356,73.78056830734609,237.90364426547092,432.2880167901412
CUS_0xb4ee,2083.35,0.0,2083.35,2083.35,52.625,1.0606601717798214,50,53,21.125,0.35355339059327334,21.0,22.0,5.24,2.32992949004287,0.2400000000000002,7.24,13.625,1.0606601717798212,11.0,14.0,205.77278754116057,48.475953692431546,147.65756809528582,267.7071239689391
CUS_0xb4f,110.19,0.0,110.19,110.19,2.875,1.8850918886280925,0,5,0.0,0.0,0.0,0.0,8.525,2.669269563007828,5.9,14.9,1.0,0.0,1.0,1.0,533.7306908787333,94.05263657958751,322.8411044299549,619.0282307477637
CUS_0xb4fd,387.26,0.0,387.26,387.26,14.0,0.9258200997725514,13,16,11.25,0.8864052604279183,10.0,13.0,11.23,1.5118578920369088,9.73,14.73,1.5,1.4142135623730951,1.0,5.0,255.08797389672247,118.58012651639233,108.54410308845695,395.7871498507688
CUS_0xb503,1353.86,0.0,1353.86,1353.86,21.5,1.4142135623730951,18,22,19.0,1.0690449676496974,17.0,21.0,3.88,0.0,3.88,3.88,1.0,0.0,1.0,1.0,351.73490383474655,79.39695310999933,198.8620811322775,417.14854909505823
CUS_0xb508,3048.28,0.0,3048.28,3048.28,31.0,1.7728105208558362,30,35,18.25,1.7525491637693282,15.0,21.0,0.07000000000000006,2.449489742783178,-5.93,1.07,11.0,0.0,11.0,11.0,316.71725916965926,37.54238963747088,236.7385953153546,357.5227010037768
CUS_0xb50f,650.47,0.0,650.47,650.47,25.0,2.7774602993176543,21,30,18.375,1.1877349391654208,17.0,21.0,14.225,2.4748737341529163,8.1,15.1,7.875,1.5526475085202969,6.0,9.0,264.7533960169284,30.357042853346563,215.16476170584926,299.0463994720693
CUS_0xb512,3804.76,0.0,3804.76,3804.76,42.125,2.1001700611413074,41,46,24.875,0.8345229603962799,23.0,26.0,26.54,3.24037034920393,24.79,31.79,9.0,0.0,9.0,9.0,257.4250295299454,23.31836849009642,206.9014460885574,281.59114526155946
CUS_0xb513,518.69,0.0,518.69,518.69,9.625,1.0606601717798212,7,10,12.5,1.0690449676496976,10.0,13.0,7.34,1.7525491637693282,3.09,8.09,4.625,1.7677669529663689,4.0,9.0,285.9956371743875,68.48507328283094,165.8898016802931,373.45235815283445
CUS_0xb515,3711.72,0.0,3711.72,3711.72,48.5,1.3093073414159533,46,50,17.625,1.0606601717798212,17.0,20.0,8.345,0.35355339059327373,8.22,9.22,6.0,0.0,6.0,6.0,249.07818185027295,17.041631300314876,229.03880551594486,280.7064186969872
CUS_0xb517,131.13,0.0,131.13,131.13,7.25,1.9086270308410556,5,10,1.375,0.7440238091428449,1.0,3.0,2.435,1.685018016012207,0.06000000000000005,6.0600000000000005,6.5,1.4142135623730951,3.0,7.0,669.6043989650252,96.46859498449314,550.4749168528451,782.1333534939947
CUS_0xb518,534.08,0.0,534.08,534.08,7.5,2.6186146828319083,3,12,11.625,1.1877349391654208,9.0,13.0,10.575,2.5599944196367748,9.2,15.2,4.25,1.0350983390135313,3.0,5.0,495.20971173966865,205.09468220038184,83.6726049984901,818.7334979561055
CUS_0xb51a,2938.55,0.0,2938.55,2938.55,15.375,1.7677669529663687,11,16,20.125,0.3535533905932735,20.0,21.0,20.68,1.4142135623730951,20.18,24.18,8.0,0.0,8.0,8.0,291.07198799920343,34.02055687997022,226.42295757580564,326.29561422546817
CUS_0xb51c,2172.22,0.0,2172.22,2172.22,17.875,1.8077215335491097,15,19,19.125,0.35355339059327334,19.0,20.0,18.415,1.060660171779821,18.04,21.04,8.0,0.0,8.0,8.0,278.1072679959342,42.59115365949224,217.23660774777926,352.27979564139235
CUS_0xb51d,539.96,0.0,539.96,539.96,10.375,1.995530720671285,8,15,20.0,0.0,20.0,20.0,7.07,2.1213203435596424,6.32,12.32,1.375,0.5175491695067657,1.0,2.0,370.98242454765267,87.87744957728219,243.23310397078643,464.75188264992005
CUS_0xb521,1716.56,0.0,1716.56,1716.56,53.625,1.7677669529663687,53,58,25.25,1.164964745021435,24.0,28.0,6.965,2.356601669474803,4.09,11.09,7.125,1.5526475085202969,6.0,9.0,258.65580914461026,10.43443277644462,245.83664186785904,273.1085303169636
CUS_0xb529,3615.94,0.0,3615.94,3615.94,55.625,1.0606601717798212,53,56,20.125,1.246423454758225,18.0,21.0,25.255,1.187734939165421,22.88,25.88,6.0,0.0,6.0,6.0,355.65122286748885,103.60608954485285,149.96345676293447,460.2789736126521
CUS_0xb52b,2727.69,0.0,2727.69,2727.69,39.125,0.3535533905932745,39,40,22.25,1.164964745021435,20.0,23.0,16.935,1.807721533549108,12.81,17.81,10.0,0.0,10.0,10.0,273.5420199327679,30.500034187724303,232.64944476540947,313.4768908265624
CUS_0xb52d,1596.22,0.0,1596.22,1596.22,58.375,1.0606601717798212,58,61,22.875,0.35355339059327373,22.0,23.0,7.49,2.1213203435596424,6.74,12.74,14.0,2.1380899352993947,12.0,16.0,245.8593192908808,38.11959350650503,189.2819276303345,299.56581230927526
CUS_0xb52f,179.87,0.0,179.87,179.87,8.125,1.8077215335491092,7,12,12.125,1.6420805617960927,9.0,15.0,11.015,1.7677669529663689,10.39,15.39,4.25,1.3887301496588271,2.0,5.0,417.22416066872626,147.78634831807815,144.83351352942591,572.2986908643375
CUS_0xb53,1009.97,0.0,1009.97,1009.97,0.125,0.3535533905932738,0,1,11.25,1.1649647450214349,10.0,14.0,2.635,2.5319388392523003,0.76,8.76,0.0,0.0,0.0,0.0,681.3131717695438,95.39712053571137,506.43423521139533,776.8142946750353
CUS_0xb538,2057.4,0.0,2057.4,2057.4,7.375,1.995530720671285,5,12,11.625,1.5059406173077154,9.0,14.0,16.195,0.7440238091428448,14.57,16.57,4.0,0.0,4.0,4.0,285.82875845370626,67.33833124739255,196.3339585495214,364.8015211266976
CUS_0xb53d,552.5,0.0,552.5,552.5,15.375,2.0658792662827956,14,19,19.125,0.3535533905932735,19.0,20.0,11.555,2.8753881725529062,6.93,13.93,8.25,0.7071067811865476,8.0,10.0,630.5212873535161,87.77138942276201,437.51448820995535,738.7853261213563
CUS_0xb53e,497.98,0.0,497.98,497.98,28.125,2.416461403433896,24,33,14.375,0.7440238091428449,14.0,16.0,14.475,2.1998376563477846,9.1,16.1,8.25,0.7071067811865476,8.0,10.0,421.4820814425984,150.11651126655497,214.44241529348983,623.5893114390977
CUS_0xb545,2578.67,0.0,2578.67,2578.67,41.0,2.6726124191242437,36,46,22.375,1.0606601717798212,22.0,25.0,4.595000000000001,1.6420805617960932,3.72,7.7200000000000015,6.0,0.0,6.0,6.0,224.05969324065802,79.68951741286794,59.879825241149796,295.94745233538515
CUS_0xb548,1240.48,0.0,1240.48,1240.48,5.5,2.2038926600773587,2,8,9.375,1.187734939165421,7.0,10.0,7.925,3.0207614933986435,3.55,14.55,6.0,0.0,6.0,6.0,344.07040025373266,106.80630079389613,153.75446484055578,449.6114111877117
CUS_0xb54e,624.36,0.0,624.36,624.36,12.0,0.0,12,12,14.375,1.1877349391654208,12.0,15.0,11.385,0.8345229603962799,10.26,13.26,5.25,2.3145502494313788,4.0,9.0,321.61446175007757,37.87929235167234,268.52901253004916,375.2428837830982
CUS_0xb551,2434.15,0.0,2434.15,2434.15,8.375,1.9226098333849673,5,11,10.375,1.0606601717798212,10.0,13.0,17.175,0.35355339059327384,16.3,17.3,6.5,2.6726124191242433,4.0,9.0,294.8451960099354,37.44857898437863,228.45209588137473,343.07730411627807
CUS_0xb556,1154.49,0.0,1154.49,1154.49,3.0,0.0,3,3,8.25,1.3887301496588274,6.0,10.0,5.609999999999999,3.0589447293376937,1.3600000000000003,11.36,2.0,0.0,2.0,2.0,329.5404162250013,34.4624157433209,253.81302120793927,358.43728984274964
CUS_0xb55e,2064.86,0.0,2064.86,2064.86,27.625,1.0606601717798212,25,28,9.0,1.0690449676496976,7.0,11.0,7.035,2.1998376563477846,1.66,8.66,7.5,0.9258200997725514,7.0,9.0,375.6011275087588,75.83159742849722,274.34991366505176,475.19194702305987
CUS_0xb560,1230.58,0.0,1230.58,1230.58,29.25,1.4880476182856899,26,30,12.875,1.6420805617960927,10.0,16.0,16.85,1.8516401995451037,15.85,19.85,6.375,1.7677669529663689,2.0,7.0,415.4546566134435,197.00449158378575,79.76337571728345,572.5574883799178
CUS_0xb563,1124.16,0.0,1124.16,1124.16,25.5,1.690308509457032,24,28,11.75,1.1649647450214349,11.0,14.0,9.38,0.46291004988627577,8.63,9.63,1.0,0.0,1.0,1.0,310.6452798247854,32.948709652552495,264.37925166779013,343.0735082531402
CUS_0xb565,1425.2,0.0,1425.2,1425.2,8.375,2.5599944196367748,5,11,9.5,1.3093073414159542,7.0,11.0,15.905,1.8077215335491092,15.03,20.03,6.875,0.3535533905932738,6.0,7.0,330.76741542253563,85.74388477069195,140.87350822508216,389.0958954106322
CUS_0xb56b,1200.73,0.0,1200.73,1200.73,10.0,0.0,10,10,19.875,1.246423454758225,19.0,22.0,12.715,2.1001700611413083,11.59,16.59,4.0,1.8516401995451028,1.0,5.0,494.11025240387136,129.31530396528316,310.84397580123647,713.8739095020834
CUS_0xb56c,1272.77,0.0,1272.77,1272.77,10.375,1.0606601717798212,10,13,11.0,1.4142135623730951,8.0,13.0,7.14,0.7071067811865477,5.39,7.39,3.0,0.0,3.0,3.0,525.3731393177821,41.062043613823505,464.7875808982811,592.1946144401455
CUS_0xb57,2111.68,0.0,2111.68,2111.68,11.0,0.0,11,11,8.5,1.0690449676496976,8.0,11.0,16.115,2.4748737341529163,11.989999999999998,17.99,10.0,0.0,10.0,10.0,352.2474834551325,156.51208721722008,25.93281457987297,508.15567845061236
CUS_0xb575,618.46,0.0,618.46,618.46,7.875,0.3535533905932738,7,8,11.125,1.7268882005337975,9.0,14.0,11.29,3.654742515847438,5.539999999999999,18.54,8.25,2.3145502494313788,7.0,12.0,515.7022428201113,163.2631574818176,185.15699029487587,713.9867533388074
CUS_0xb57b,359.41,0.0,359.41,359.41,8.125,1.3562026818605377,6,11,11.125,0.8345229603962805,10.0,13.0,4.65,1.0690449676496976,2.6500000000000004,6.65,6.5,2.0701966780270626,4.0,8.0,332.92008620091013,33.12503238254505,261.1644585455876,362.83994965859114
CUS_0xb583,178.65,0.0,178.65,178.65,8.625,1.0606601717798212,6,9,0.5,0.9258200997725515,0.0,2.0,6.785,2.4748737341529163,5.91,12.91,3.5,1.6035674514745464,2.0,5.0,344.6955847110833,67.30938938403848,195.3469513493006,423.72794285735586
CUS_0xb585,1467.62,0.0,1467.62,1467.62,30.75,1.7525491637693285,30,35,15.75,1.7525491637693282,13.0,19.0,6.54,2.449489742783178,0.54,7.54,6.0,0.0,6.0,6.0,257.96429093783064,33.7033260099974,217.3625206343364,311.61537332934694
CUS_0xb586,1010.89,0.0,1010.89,1010.89,11.125,1.1259916264596033,9,13,13.375,1.9955307206712847,10.0,16.0,3.9699999999999998,1.4142135623730951,0.4699999999999998,4.47,6.5,1.4142135623730951,3.0,7.0,366.33358577562325,38.83164305267841,316.723494763628,420.39239644058716
CUS_0xb591,18.29,0.0,18.29,18.29,27.125,2.695896352395088,22,32,11.625,1.8468119248354136,9.0,14.0,4.275,2.4748737341529163,-1.85,5.15,1.0,0.0,1.0,1.0,363.28903558366943,92.59450441569953,151.53785610195737,418.9472133618256
CUS_0xb593,4952.14,0.0,4952.14,4952.14,29.5,1.8516401995451033,28,34,22.875,1.356202681860537,21.0,25.0,26.94,0.7071067811865472,25.19,27.19,12.25,1.0350983390135313,11.0,13.0,265.2498658965683,16.913103767151444,242.07870179789242,284.76258242810326
CUS_0xb594,3030.75,0.0,3030.75,3030.75,27.0,0.5345224838248487,26,28,20.875,0.35355339059327356,20.0,21.0,30.105,2.100170061141309,28.98,33.980000000000004,12.25,0.7071067811865476,12.0,14.0,271.9491142736616,26.521587547254935,220.85689010413898,299.914472521114
CUS_0xb59a,1904.87,0.0,1904.87,1904.87,59.0,0.0,59,59,17.875,1.3562026818605373,15.0,20.0,9.49,2.1213203435596424,8.74,14.74,10.0,0.0,10.0,10.0,229.81871631596286,105.42575522649831,49.505817424674255,358.7668874631346
CUS_0xb59b,1366.21,0.0,1366.21,1366.21,1.5,0.9258200997725514,0,2,5.75,0.8864052604279185,4.0,7.0,4.25,1.4142135623730951,0.75,4.75,4.0,0.0,4.0,4.0,827.822429265331,38.50724593455731,742.6195968714601,857.1020219097701
CUS_0xb59c,454.67,0.0,454.67,454.67,28.375,1.407885953173359,25,29,8.25,1.164964745021435,7.0,11.0,2.225,1.9955307206712847,-0.1499999999999999,6.85,3.875,0.3535533905932739,3.0,4.0,320.7938307874572,38.06740856311467,242.92108023576716,355.11154490146765
CUS_0xb59e,387.02,0.0,387.02,387.02,23.875,0.35355339059327334,23,24,14.125,1.3562026818605375,12.0,17.0,1.3499999999999999,2.1213203435596424,0.6,6.6,0.75,1.0350983390135313,0.0,2.0,356.9588332964691,42.82644165010626,284.8714914297761,400.14907907134295
CUS_0xb5a,4160.79,0.0,4160.79,4160.79,60.5,1.4142135623730951,59,62,18.875,1.2464234547582247,17.0,20.0,22.395,2.100170061141308,18.52,23.52,11.625,1.7677669529663689,11.0,16.0,270.25213074885176,44.12742731372271,183.65127206561007,324.6995390096078
CUS_0xb5a8,878.15,0.0,878.15,878.15,11.0,2.138089935299395,8,13,10.625,1.187734939165421,10.0,13.0,8.325,1.060660171779821,6.95,9.95,1.75,0.4629100498862757,1.0,2.0,294.2730324746305,25.302646728204365,258.55681008366173,330.38640156921065
CUS_0xb5aa,1182.62,0.0,1182.62,1182.62,28.5,2.5071326821120343,25,32,17.625,1.187734939165421,17.0,20.0,8.19,1.4142135623730947,4.69,8.69,7.75,1.0350983390135313,7.0,9.0,352.28057264152596,93.4704084375545,203.81061183984505,464.31474055000206
CUS_0xb5ae,1456.07,0.0,1456.07,1456.07,18.375,2.6152028055746874,16,24,8.625,1.4820352800890304,6.0,11.0,12.04,0.0,12.04,12.04,7.5,1.4142135623730951,4.0,8.0,356.144052944527,108.79382421020249,130.25021656563496,484.03170462770385
CUS_0xb5af,19.43,0.0,19.43,19.43,18.875,2.416461403433896,14,23,7.5,1.5118578920369088,5.0,10.0,12.865,2.559994419636776,11.49,17.490000000000002,3.5,1.4142135623730951,3.0,7.0,417.4311317303945,201.2405219114867,5.204521752694519,582.0091268252463
CUS_0xb5b5,3158.08,0.0,3158.08,3158.08,54.125,0.35355339059327323,54,55,18.875,1.0938137736509683,18.0,21.0,2.855,0.3535533905932738,2.73,3.73,11.0,0.0,11.0,11.0,261.8669166504397,52.179026314296024,171.34670024305544,316.7526122720426
CUS_0xb5b9,853.94,0.0,853.94,853.94,3.125,0.3535533905932738,3,4,6.125,1.8850918886280925,4.0,9.0,1.315,2.1001700611413083,-3.81,2.19,2.125,1.5526475085202969,1.0,4.0,715.9622168288739,339.6109670651591,200.6299625345264,1028.9834264160252
CUS_0xb5bb,2391.17,0.0,2391.17,2391.17,45.125,0.35355339059327395,45,46,22.625,1.0606601717798212,21.0,24.0,2.05,1.4142135623730951,-1.4500000000000002,2.55,8.5,1.6035674514745464,7.0,10.0,243.7481761960499,73.94779911063469,132.01329572685245,320.8143552928446
CUS_0xb5bd,2195.01,0.0,2195.01,2195.01,19.25,1.6690459207925608,17,23,20.125,1.9594095320493146,17.0,23.0,5.195,2.1998376563477846,3.5700000000000003,10.57,11.0,0.0,11.0,11.0,278.4148288556044,26.62783799580029,230.18812922193302,316.158371600579
CUS_0xb5be,1451.92,0.0,1451.92,1451.92,13.75,2.0528725518857023,10,15,5.75,0.8864052604279183,4.0,7.0,7.605,1.0606601717798212,7.23,10.23,3.125,2.5877458475338284,0.0,5.0,533.9927855975916,282.02084798217004,118.44301268719471,845.5718877110277
CUS_0xb5c0,739.66,0.0,739.66,739.66,8.25,1.3887301496588271,6,9,19.625,1.505940617307715,18.0,22.0,6.905,1.7677669529663682,6.28,11.28,0.0,0.0,0.0,0.0,706.5365142931685,87.66877617544618,525.856813414196,831.1100513062041
CUS_0xb5c3,295.08,0.0,295.08,295.08,26.0,0.0,26,26,13.875,1.3562026818605373,11.0,16.0,17.295,2.5599944196367757,12.670000000000002,18.67,4.75,1.3887301496588271,4.0,7.0,267.76466761738857,41.39512891239311,217.28908575389755,323.53449858116767
CUS_0xb5c5,559.89,0.0,559.89,559.89,11.0,0.0,11,11,17.0,1.927248223318863,14.0,20.0,6.085,2.4748737341529163,-0.040000000000000036,6.96,4.125,2.5877458475338284,1.0,6.0,309.0113949559317,31.545675098131333,256.01210670660186,337.880582520669
CUS_0xb5c6,533.41,0.0,533.41,533.41,27.75,1.48804761828569,27,31,12.0,0.0,12.0,12.0,20.19,0.46291004988627554,19.94,20.94,6.0,0.0,6.0,6.0,496.5115881923642,232.26475827227267,61.752197527032536,737.2966667370749
CUS_0xb5c9,3851.63,0.0,3851.63,3851.63,39.375,1.767766952966369,35,40,24.625,0.7440238091428454,23.0,25.0,24.685,1.0606601717798212,24.31,27.31,9.125,1.5526475085202969,8.0,11.0,250.06619957194542,9.576795731821145,238.0682220503716,267.47411122809706
CUS_0xb5d4,1267.99,0.0,1267.99,1267.99,4.625,0.7440238091428449,3,5,14.0,1.927248223318863,11.0,17.0,19.795,1.7677669529663687,19.17,24.17,5.75,2.3145502494313783,2.0,7.0,709.0483997305039,246.7114728883189,222.24310432975702,981.9911794238201
CUS_0xb5d7,3771.12,0.0,3771.12,3771.12,19.5,0.9258200997725518,19,21,22.0,0.0,22.0,22.0,28.615,0.3535533905932738,28.49,29.49,12.5,1.4142135623730956,9.0,13.0,293.99260657839494,78.78171641363706,187.9973705862196,374.898426891579
